ts,high,low,open,close,change,transaction,next_open
1330905600,18.35,17.65,18,17.7,-0.3,230,17.45
1330992000,17.85,16.5,17.45,16.5,-1.2,459,15.35
1331078400,16.6,15.35,15.35,16.1,-0.4,340,16.15
1331164800,16.75,16.1,16.15,16.75,0.65,237,17.35
1331251200,17.35,16.9,17.35,17.1,0.35,211,17.3
1331510400,17.3,16.6,17.3,16.6,-0.5,191,16.7
1331596800,16.8,16.05,16.7,16.15,-0.45,224,16.5
1331683200,16.7,16.15,16.5,16.25,0.1,324,16.2
1331769600,16.45,16.1,16.2,16.15,-0.1,150,16.15
1331856000,16.4,15.85,16.15,15.85,-0.3,258,15.9
1332115200,15.9,15,15.9,15,-0.85,255,15
1332201600,15.2,14.75,15,15,0,283,15
1332288000,15.6,15,15,15.35,0.35,225,15.5
1332374400,15.6,15.15,15.5,15.15,-0.2,124,15.25
1332460800,15.45,15.1,15.25,15.45,0.3,165,15.95
1332720000,16.5,15.8,15.95,16.5,1.05,388,17.2
1332806400,17.3,16,17.2,16.05,-0.45,554,15.9
1332892800,16.25,15.6,15.9,15.6,-0.45,238,15.3
1332979200,15.35,14.55,15.3,14.55,-1.05,339,14.75
1333065600,14.75,13.7,14.75,14.45,-0.1,226,14.35
1333324800,14.75,14.05,14.35,14.05,-0.4,170,14.15
1333411200,14.35,13.3,14.15,13.55,-0.5,221,12.75
1333584000,12.95,12.65,12.75,12.9,-0.65,269,12.9
1333670400,13.8,12.85,12.9,13.8,0.9,191,13.5
1333929600,13.95,13.1,13.5,13.55,-0.25,174,13.9
1334016000,14.1,13.65,13.9,13.75,0.2,152,13.15
1334102400,13.45,12.85,13.15,13.2,-0.55,166,13
1334188800,13.8,13,13,13.7,0.5,123,14.65
1334275200,14.65,14.2,14.65,14.3,0.6,240,14.3
1334534400,14.45,13.9,14.3,14,-0.3,79,14
1334620800,14.35,13.2,14,13.4,-0.6,138,13.7
1334707200,13.8,13.25,13.7,13.25,-0.15,109,13.3
1334793600,13.4,13,13.3,13.1,-0.15,102,13.1
1334880000,13.3,12.45,13.1,12.5,-0.6,131,12.5
1335139200,12.8,12,12.5,12,-0.5,130,11.7
1335225600,12.35,11.7,11.7,12.25,0.25,118,12.5
1335312000,12.8,12.45,12.5,12.5,0.25,146,13.1
1335398400,13.1,12.45,13.1,12.55,0.05,93,12.6
1335484800,12.7,11.9,12.6,12.1,-0.45,149,12
1335744000,12.1,11.6,12,11.7,-0.4,110,11.65
1335916800,12.5,11.65,11.65,12.5,0.8,179,12.7
1336003200,12.7,12.2,12.7,12.2,-0.3,93,12.2
1336089600,12.5,12.1,12.2,12.45,0.25,102,12
1336348800,12.1,11.9,12,12.05,-0.4,63,12
1336435200,12.1,12,12,12.05,0,74,12
1336521600,12.05,11.8,12,12,-0.05,71,12
1336608000,12.2,11.8,12,11.8,-0.2,87,11.8
1336694400,11.8,11.5,11.8,11.55,-0.25,119,11.5
1336953600,11.6,11.35,11.5,11.4,-0.15,72,11.05
1337040000,11.25,11,11.05,11.25,-0.15,90,11.2
1337126400,11.2,10.8,11.2,10.9,-0.35,113,10.8
1337212800,11.1,10.7,10.8,11.1,0.2,97,11.05
1337299200,11.05,10.35,11.05,10.35,-0.75,154,10.35
1337558400,10.65,10.2,10.35,10.2,-0.15,88,10.55
1337644800,10.65,10.3,10.55,10.6,0.4,96,10.6
1337731200,10.6,10.3,10.6,10.35,-0.25,70,10.5
1337817600,10.6,10.1,10.5,10.25,-0.1,93,10.35
1337904000,10.45,10.15,10.35,10.45,0.2,68,10.2
1338163200,10.5,10.15,10.2,10.45,0,70,10.45
1338249600,11.15,10.45,10.45,11.15,0.7,145,11.3
1338336000,11.35,11,11.3,11.25,0.1,162,11.2
1338422400,11.25,11,11.2,11.25,0,88,11.2
1338508800,11.2,10.6,11.2,10.6,-0.65,86,10.1
1338768000,10.25,9.86,10.1,9.9,-0.7,144,10.1
1338854400,10.45,10.1,10.1,10.2,0.3,85,10.5
1338940800,10.7,10.25,10.5,10.45,0.25,65,10.55
1339027200,10.8,10.4,10.55,10.5,0.05,89,10.5
1339113600,10.5,10.15,10.5,10.15,-0.35,45,10.3
1339372800,10.85,10.3,10.3,10.85,0.7,143,10.8
1339459200,10.85,10.6,10.8,10.6,-0.25,161,10.75
1339545600,10.9,10.65,10.75,10.75,0.15,140,10.75
1339632000,10.9,10.6,10.75,10.7,-0.05,73,10.8
1339718400,11.4,10.75,10.8,11.4,0.7,226,11.9
1339977600,12.15,11.6,11.9,12.15,0.75,539,12
1340064000,12,11.6,12,11.7,-0.45,265,11.75
1340150400,12.4,11.75,11.75,12.1,0.4,454,12.15
1340236800,12.5,12,12.15,12.1,0,296,11.55
1340323200,12,11.55,11.55,11.9,-0.2,135,11.8
1340582400,11.8,11.65,11.8,11.65,-0.25,106,11.65
1340668800,12.15,11.6,11.65,11.75,0.1,255,11.75
1340755200,12.5,11.7,11.75,12.15,0.4,459,12.4
1340841600,12.4,11.8,12.4,11.8,-0.35,224,11.7
1340928000,12,11.6,11.7,11.75,-0.05,248,11.95
1341187200,12.15,11.85,11.95,11.85,0.1,154,11.85
1341273600,12,11.7,11.85,11.7,-0.15,113,11.75
1341360000,12,11.7,11.75,11.8,0.1,192,11.9
1341446400,12.1,11.8,11.9,11.8,0,152,11.95
1341532800,12.05,11.7,11.95,11.8,0,132,11.75
1341792000,11.9,11.25,11.75,11.25,-0.55,105,11.35
1341878400,11.45,10.9,11.35,10.95,-0.3,141,10.9
1341964800,11.1,10.9,10.9,11,0.05,126,11.1
1342051200,11.1,10.5,11.1,10.6,-0.4,193,10.6
1342137600,10.6,10.3,10.6,10.3,-0.3,113,10.3
1342396800,10.45,10.2,10.3,10.2,-0.1,82,10.2
1342483200,10.55,10.1,10.2,10.35,0.15,90,10.35
1342569600,10.35,10.1,10.35,10.15,-0.2,67,10.25
1342656000,10.35,10.25,10.25,10.35,0.2,62,10.45
1342742400,10.45,10.35,10.45,10.45,0.1,53,10.4
1343001600,10.4,10.05,10.4,10.2,-0.25,77,10
1343088000,10.15,9.95,10,10.05,-0.15,74,9.8
1343174400,10.15,9.8,9.8,9.96,-0.09,60,10
1343260800,10.25,10,10,10,0.04,55,10.1
1343347200,10.4,10.1,10.1,10.25,0.25,84,10.3
1343606400,10.4,10.05,10.3,10.1,-0.15,106,10.1
1343692800,10.3,10.1,10.1,10.25,0.15,65,10.1
1343779200,10.35,10.1,10.1,10.2,-0.05,56,10.1
1343952000,10.45,10.1,10.1,10.25,0.05,190,10.35
1344211200,10.4,10.05,10.35,10.05,-0.2,93,10
1344297600,10.1,9.85,10,9.85,-0.2,100,9.87
1344384000,9.99,9.65,9.87,9.95,0.1,137,9.95
1344470400,10.35,9.95,9.95,10.2,0.25,114,10.3
1344556800,10.5,10.25,10.3,10.35,0.15,122,10.3
1344816000,11,10.25,10.3,10.75,0.4,254,10.75
1344902400,10.9,10.4,10.75,10.5,-0.25,135,10.5
1344988800,10.7,10.4,10.5,10.4,-0.1,62,10.4
1345075200,10.8,10.4,10.4,10.7,0.3,173,10.9
1345161600,10.9,10.55,10.9,10.55,-0.15,83,10.5
1345420800,10.6,10.3,10.5,10.3,-0.25,79,10.3
1345507200,11,10.3,10.3,11,0.7,178,11.3
1345593600,11.45,10.9,11.3,11,0,404,11.1
1345680000,11.15,10.75,11.1,11.05,0.05,170,11
1345766400,11.25,10.9,11,11.2,0.15,196,11.35
1346025600,11.35,11,11.35,11,-0.2,96,10.8
1346112000,11,10.5,10.8,10.7,-0.3,174,10.8
1346198400,11.4,10.65,10.8,11.4,0.7,384,11.3
1346284800,11.45,11.1,11.3,11.1,-0.3,252,10.9
1346371200,11,10.7,10.9,10.8,-0.3,158,10.8
1346630400,11,10.7,10.8,10.9,0.1,121,10.75
1346716800,11.1,10.75,10.75,11,0.1,128,11
1346803200,11,10.8,11,10.85,-0.15,85,10.9
1346889600,10.95,10.7,10.9,10.7,-0.15,102,11
1346976000,11,10.8,11,10.8,0.1,124,10.95
1347235200,11.05,10.8,10.95,10.95,0.15,103,11.2
1347321600,11.7,11.15,11.2,11.7,0.75,547,12.5
1347408000,12.5,12.5,12.5,12.5,0.8,366,13.35
1347494400,13.35,13.25,13.35,13.35,0.85,694,13.7
1347580800,13.7,12.9,13.7,13.3,-0.05,1042,13.4
1347840000,14.1,13.2,13.4,14.05,0.75,963,14.05
1347926400,14.05,13.55,14.05,13.9,-0.15,421,14
1348012800,14,13.1,14,13.25,-0.65,400,13.5
1348099200,14.15,13.4,13.5,13.5,0.25,1018,13.3
1348185600,13.65,13.3,13.3,13.35,-0.15,354,13.35
1348444800,13.35,12.7,13.35,13.1,-0.25,383,13.1
1348531200,13.25,12.7,13.1,12.7,-0.4,310,12.7
1348617600,12.9,12.5,12.7,12.5,-0.2,242,12.55
1348704000,12.9,12.55,12.55,12.65,0.15,328,12.65
1348790400,12.8,11.9,12.65,12.2,-0.45,263,12
1349049600,12.1,11.8,12,11.9,-0.3,200,12
1349136000,12.1,11.75,12,11.9,0,266,11.95
1349222400,12.5,11.95,11.95,12.15,0.25,401,12.15
1349308800,12.2,11.95,12.15,12.15,0,161,12.15
1349395200,12.2,11.85,12.15,11.85,-0.3,182,11.85
1349654400,12.1,11.7,11.85,11.8,-0.05,203,11.8
1349740800,11.85,11.1,11.8,11.2,-0.6,179,11.1
1349913600,11.5,11,11.1,11.1,-0.1,173,11.2
1350000000,11.25,11,11.2,11,-0.1,86,11
1350259200,11.1,10.8,11,10.9,-0.1,66,11
1350345600,11.15,10.9,11,11.1,0.2,127,11.25
1350432000,11.55,11.2,11.25,11.35,0.25,249,11.45
1350518400,11.45,11.25,11.45,11.25,-0.1,95,11.25
1350604800,11.25,11,11.25,11.05,-0.2,60,10.8
1350864000,11.05,10.8,10.8,10.95,-0.1,35,10.9
1350950400,11.1,10.8,10.9,10.9,-0.05,55,10.8
1351036800,10.9,10.75,10.8,10.8,-0.1,91,10.55
1351123200,10.85,10.3,10.55,10.4,-0.4,110,10.4
1351209600,10.45,9.7,10.4,9.8,-0.6,165,9.6
1351468800,9.8,9.12,9.6,9.15,-0.65,198,9.25
1351555200,9.59,9.2,9.25,9.41,0.26,137,9.42
1351641600,9.45,8.91,9.42,9.1,-0.31,151,9
1351728000,9.45,8.7,9,9.27,0.17,219,9.5
1351814400,9.5,9.4,9.5,9.4,0.13,110,9.3
1352073600,9.5,9.22,9.3,9.23,-0.17,57,9.3
1352160000,9.3,9.09,9.3,9.18,-0.05,70,9.18
1352246400,9.75,9.18,9.18,9.7,0.52,172,9.68
1352332800,9.68,9.43,9.68,9.5,-0.2,64,9.3
1352419200,9.8,9.3,9.3,9.8,0.3,94,9.9
1352678400,9.9,9.6,9.9,9.61,-0.19,72,9.61
1352764800,9.61,9.25,9.61,9.26,-0.35,75,9.26
1352851200,9.53,9.18,9.26,9.34,0.08,65,9.3
1352937600,9.44,9.05,9.3,9.22,-0.12,61,9.06
1353024000,9.3,9.06,9.06,9.25,0.03,67,9.3
1353283200,9.3,9.05,9.3,9.05,-0.2,53,9.2
1353369600,9.28,8.94,9.2,8.94,-0.11,77,8.94
1353456000,9.1,8.5,8.94,8.6,-0.34,167,8.5
1353542400,8.78,8.5,8.5,8.72,0.12,101,8.8
1353628800,9.16,8.75,8.8,9.06,0.34,157,9.12
1353888000,9.29,9.12,9.12,9.29,0.23,92,9.4
1353974400,9.4,9.21,9.4,9.26,-0.03,46,9.3
1354060800,9.32,9.23,9.3,9.27,0.01,62,9.3
1354147200,9.55,9.27,9.3,9.53,0.26,157,9.58
1354233600,10.15,9.49,9.58,10.15,0.62,286,10.15
1354492800,10.75,10.1,10.15,10.45,0.3,428,10.45
1354579200,10.7,10.3,10.45,10.6,0.15,192,10.55
1354665600,10.7,10.4,10.55,10.4,-0.2,159,10.4
1354752000,11,10.4,10.4,10.4,0,297,10.5
1354838400,10.6,10.25,10.5,10.25,-0.15,137,10.3
1355097600,10.45,10.1,10.3,10.2,-0.05,116,10.3
1355184000,10.3,9.85,10.3,10.05,-0.15,108,10.2
1355270400,10.3,10.1,10.2,10.1,0.05,138,10.4
1355356800,10.8,10.2,10.4,10.8,0.7,333,11.05
1355443200,11.1,10.7,11.05,10.7,-0.1,383,10.45
1355702400,10.65,10.2,10.45,10.2,-0.5,159,10.25
1355788800,10.9,10.2,10.25,10.9,0.7,376,11.15
1355875200,11.65,11,11.15,11.65,0.75,849,12
1355961600,12.15,11.65,12,11.85,0.2,874,11.9
1356048000,11.95,11.35,11.9,11.65,-0.2,492,11.75
1356134400,11.8,11.4,11.75,11.45,-0.2,246,11.4
1356307200,11.45,10.9,11.4,11,-0.45,361,11.1
1356393600,11.25,11,11.1,11.05,0.05,263,11.15
1356480000,11.4,11,11.15,11,-0.05,476,11
1356566400,11.15,10.7,11,10.8,-0.2,235,11
1356652800,11,10.7,11,10.8,0,172,10.85
1357084800,11.3,10.85,10.85,11.15,0.35,243,11.3
1357171200,11.45,11,11.3,11.05,-0.1,219,11.15
1357257600,11.2,11,11.15,11.1,0.05,145,11.1
1357516800,11.1,10.4,11.1,10.6,-0.5,219,10.4
1357603200,10.7,10.4,10.4,10.5,-0.1,131,10.55
1357689600,10.7,10.5,10.55,10.7,0.2,143,10.7
1357776000,10.85,10.5,10.7,10.6,-0.1,188,10.6
1357862400,11.1,10.5,10.6,10.8,0.2,312,10.8
1358121600,10.8,10.6,10.8,10.8,0,122,10.8
1358208000,10.9,10.65,10.8,10.65,-0.15,99,10.9
1358294400,11.35,10.75,10.9,11.35,0.7,481,11.5
1358380800,12.1,11.1,11.5,11.35,0,1777,11.55
1358467200,11.75,11.25,11.55,11.4,0.05,654,11.5
1358726400,12,11.45,11.5,11.45,0.05,668,11.65
1358812800,12.15,11.4,11.65,11.9,0.45,823,12
1358899200,12,11.5,12,11.5,-0.4,416,11.5
1358985600,12,11.05,11.5,11.55,0.05,743,11.5
1359072000,11.75,11.15,11.5,11.4,-0.15,384,11.3
1359331200,11.55,11.15,11.3,11.15,-0.25,249,11.3
1359417600,11.5,11.15,11.3,11.3,0.15,258,11.3
1359504000,11.6,11.2,11.3,11.25,-0.05,410,11.3
1359590400,11.7,11.25,11.3,11.4,0.15,572,11.65
1359676800,11.95,11.4,11.65,11.7,0.3,519,11.9
1359936000,11.9,11.3,11.9,11.4,-0.3,239,11.2
1360022400,11.35,11.05,11.2,11.05,-0.35,193,11.05
1360108800,11.25,10.3,11.05,10.65,-0.4,492,10.8
1361145600,10.85,10.6,10.8,10.8,0.15,183,10.5
1361232000,10.75,10.5,10.5,10.7,-0.1,251,10.7
1361318400,10.8,10.5,10.7,10.6,-0.1,176,10.55
1361404800,10.65,10.4,10.55,10.4,-0.2,135,10.25
1361491200,10.65,10.25,10.25,10.55,0.15,211,10.65
1361577600,10.9,10.5,10.65,10.7,0.15,210,10.85
1361750400,10.85,10.6,10.85,10.6,-0.1,121,10.6
1361836800,10.85,10.5,10.6,10.85,0.25,189,10.85
1361923200,11,10.7,10.85,10.7,-0.15,219,10.7
1362096000,10.95,10.7,10.7,10.7,0,116,10.7
1362355200,10.7,10.45,10.7,10.45,-0.25,109,10.5
1362441600,10.6,10.5,10.5,10.55,0.1,88,10.65
1362528000,11.1,10.6,10.65,10.85,0.3,339,10.85
1362614400,10.95,10.7,10.85,10.75,-0.1,100,10.85
1362700800,10.9,10.65,10.85,10.65,-0.1,161,11
1362960000,11.35,11,11,11.35,0.7,396,11.55
1363046400,11.6,10.9,11.55,10.9,-0.45,459,10.9
1363132800,11.05,10.6,10.9,10.65,-0.25,202,10.65
1363219200,10.8,10.65,10.65,10.7,0.05,133,10.85
1363305600,10.85,10.7,10.85,10.7,0,110,10.75
1363564800,10.75,10.15,10.75,10.3,-0.4,188,10.3
1363651200,10.6,10.3,10.3,10.35,0.05,186,10.35
1363737600,10.4,10.3,10.35,10.3,-0.05,117,10.4
1363824000,10.5,10.2,10.4,10.3,0,122,10.25
1363910400,10.45,10.25,10.25,10.3,0,91,10.35
1364169600,10.8,10.3,10.35,10.75,0.45,281,10.8
1364256000,10.8,10.4,10.8,10.4,-0.35,152,10.6
1364342400,10.6,10.4,10.6,10.4,0,103,10.4
1364428800,10.45,10.35,10.4,10.35,-0.05,74,10.4
1364515200,10.7,10.4,10.4,10.55,0.2,141,10.6
1364774400,10.6,10.2,10.6,10.2,-0.35,153,10.2
1364860800,10.9,10.2,10.2,10.55,0.35,674,10.4
1364947200,10.65,10.4,10.4,10.4,-0.15,235,10.15
1365379200,10.3,9.8,10.15,9.91,-0.49,226,9.98
1365465600,10.1,9.93,9.98,9.95,0.04,82,10.05
1365552000,10.2,9.95,10.05,10,0.05,145,10.1
1365638400,10.25,10,10.1,10.1,0.1,92,10.15
1365724800,10.3,10.05,10.15,10.1,0,81,10
1365984000,10.2,9.95,10,10.05,-0.05,82,9.41
1366070400,9.94,9.41,9.41,9.9,-0.15,85,9.9
1366156800,10,9.9,9.9,10,0.1,108,9.95
1366243200,10.3,9.95,9.95,10.1,0.1,120,10.2
1366329600,10.3,10.1,10.2,10.1,0,129,10
1366588800,10.2,10,10,10,-0.1,100,10
1366675200,10.25,10,10,10.05,0.05,80,10.25
1366761600,10.65,10.15,10.25,10.25,0.2,202,10.25
1366848000,10.45,10.25,10.25,10.3,0.05,109,10.4
1366934400,10.6,10.2,10.4,10.2,-0.1,132,10.25
1367193600,10.45,10.2,10.25,10.25,0.05,124,10.35
1367280000,10.4,10.25,10.35,10.3,0.05,85,10.3
1367452800,10.35,10,10.3,10.05,-0.25,139,10.1
1367539200,10.4,10.05,10.1,10.4,0.35,187,10.5
1367798400,10.65,10.25,10.5,10.25,-0.15,229,10.4
1367884800,10.4,10.2,10.4,10.2,-0.05,81,10.2
1367971200,10.3,10.1,10.2,10.15,-0.05,82,10.15
1368057600,10.4,10.15,10.15,10.2,0.05,120,10.25
1368144000,10.25,10.15,10.25,10.15,-0.05,77,10.85
1368403200,10.85,10.5,10.85,10.85,0.7,684,11.05
1368489600,11.05,10.6,11.05,10.7,-0.15,562,10.7
1368576000,10.8,10.5,10.7,10.5,-0.2,249,10.6
1368662400,10.7,10.4,10.6,10.4,-0.1,230,10.5
1368748800,11.1,10.5,10.5,11.1,0.7,460,11.4
1369008000,11.85,11.3,11.4,11.85,0.75,621,12.65
1369094400,12.65,12.5,12.65,12.65,0.8,572,13.4
1369180800,13.4,12.15,13.4,12.65,0,1795,12.75
1369267200,13,12.2,12.75,12.35,-0.3,1093,12.5
1369353600,12.6,11.6,12.5,11.8,-0.55,752,11.8
1369612800,12.05,11.65,11.8,11.95,0.15,502,11.95
1369699200,12.25,11.8,11.95,12,0.05,436,12.3
1369785600,12.3,11.9,12.3,12,0,274,12.05
1369872000,12.05,11.4,12.05,11.6,-0.4,332,11.75
1369958400,12.1,11.55,11.75,11.8,0.2,791,11.7
1370217600,11.95,11.6,11.7,11.6,-0.2,261,11.65
1370304000,12.2,11.65,11.65,11.85,0.25,528,11.85
1370390400,11.85,11.6,11.85,11.6,-0.25,217,10.8
1370476800,11.3,10.8,10.8,11.15,-0.45,309,11.15
1370563200,11.35,10.45,11.15,10.75,-0.4,411,10.8
1370822400,11.15,10.8,10.8,11.1,0.35,265,10.9
1370908800,11.4,10.65,10.9,10.8,-0.3,378,10.8
1371081600,10.8,10.2,10.8,10.25,-0.55,233,10.5
1371168000,10.5,10.25,10.5,10.25,0,138,10.5
1371427200,10.5,10.3,10.5,10.4,0.15,81,10.45
1371513600,11.1,10.4,10.45,11.1,0.7,375,11.3
1371600000,11.4,10.8,11.3,10.8,-0.3,375,10.4
1371686400,10.7,10.35,10.4,10.4,-0.4,181,10.1
1371772800,10.6,10,10.1,10.45,0.05,181,10.45
1372032000,10.8,10.45,10.45,10.8,0.35,93,10.8
1372118400,10.8,10.3,10.8,10.3,-0.5,136,10.4
1372204800,10.65,10.4,10.4,10.4,0.1,104,10.55
1372291200,10.65,10.5,10.55,10.55,0.15,87,10.6
1372377600,10.8,10.55,10.6,10.55,0,147,10.6
1372636800,10.7,10.5,10.6,10.55,0,181,10.65
1372723200,11.1,10.6,10.65,10.6,0.05,216,10.6
1372809600,10.75,10.5,10.6,10.6,0,71,10.65
1372896000,10.85,10.55,10.65,10.55,-0.05,137,10.65
1372982400,10.75,10.4,10.65,10.4,-0.15,121,10.45
1373241600,10.5,10.3,10.45,10.3,-0.1,84,10.4
1373328000,10.5,10.3,10.4,10.35,0.05,79,10.35
1373414400,10.55,10.3,10.35,10.35,0,111,10.8
1373500800,10.8,10.45,10.8,10.5,0.15,219,10.5
1373587200,10.6,10.4,10.5,10.45,-0.05,79,10.5
1373846400,10.75,10.5,10.5,10.65,0.2,128,10.75
1373932800,10.75,10.55,10.75,10.6,-0.05,94,10.75
1374019200,10.75,10.5,10.75,10.5,-0.1,100,10.55
1374105600,10.6,10.3,10.55,10.3,-0.2,145,10.35
1374192000,10.35,10.2,10.35,10.2,-0.1,107,10.25
1374451200,10.4,10.25,10.25,10.25,0.05,90,10.35
1374537600,10.45,10.3,10.35,10.45,0.2,84,10.45
1374624000,10.6,10.35,10.45,10.5,0.05,243,10.5
1374710400,10.55,10.45,10.5,10.45,-0.05,104,10.55
1374796800,10.7,10.4,10.55,10.4,-0.05,108,10.35
1375056000,10.4,10.25,10.35,10.3,-0.1,57,10.4
1375142400,10.45,10.35,10.4,10.4,0.1,66,10.35
1375228800,10.35,10.1,10.35,10.15,-0.25,123,10.15
1375315200,10.25,10.15,10.15,10.2,0.05,81,10.25
1375401600,10.4,10.15,10.25,10.2,0,107,10.2
1375660800,10.3,10.2,10.2,10.2,0,77,10.2
1375747200,10.25,10.1,10.2,10.2,0,67,10.2
1375833600,10.2,10,10.2,10.1,-0.1,72,10.1
1375920000,10.1,9.99,10.1,9.99,-0.11,112,10
1376006400,10.1,9.9,10,9.96,-0.03,80,9.9
1376265600,9.9,9.31,9.9,9.54,-0.42,174,9.54
1376352000,9.84,9.54,9.54,9.71,0.17,119,9.6
1376438400,9.71,9.6,9.6,9.71,0,53,9.71
1376524800,9.81,9.63,9.71,9.72,0.01,40,9.7
1376611200,9.7,9.29,9.7,9.3,-0.42,154,9.28
1376870400,9.54,9.28,9.28,9.44,0.14,78,9.2
1376956800,9.37,9.2,9.2,9.24,-0.2,65,9.16
1377129600,9.2,9.13,9.16,9.19,-0.05,73,9.19
1377216000,9.28,9.19,9.19,9.2,0.01,71,9.6
1377475200,9.63,9.31,9.6,9.58,0.38,111,9.6
1377561600,9.6,9.34,9.6,9.4,-0.18,64,9.29
1377648000,9.38,9.23,9.29,9.28,-0.12,47,9.02
1377734400,9.37,9.02,9.02,9.3,0.02,78,9.25
1377820800,9.4,9.17,9.25,9.2,-0.1,69,9.22
1378080000,9.35,9.2,9.22,9.22,0.02,61,9.31
1378166400,9.4,9.15,9.31,9.15,-0.07,100,9.16
1378252800,9.29,9.16,9.16,9.28,0.13,67,9.35
1378339200,9.75,9.35,9.35,9.52,0.24,178,9.38
1378425600,9.52,9.31,9.38,9.31,-0.21,124,9.32
1378684800,9.39,9.21,9.32,9.37,0.06,59,9.4
1378771200,9.45,9.3,9.4,9.31,-0.06,54,9.65
1378857600,9.96,9.65,9.65,9.96,0.65,151,10.35
1378944000,10.4,10.15,10.35,10.15,0.19,550,10.1
1379030400,10.25,9.85,10.1,10.2,0.05,294,10.2
1379116800,10.3,10,10.2,10.3,0.1,179,10.3
1379289600,10.45,10.1,10.3,10.1,-0.2,306,10.15
1379376000,10.15,9.89,10.15,9.89,-0.21,129,10
1379462400,10,9.9,10,9.93,0.04,109,9.99
1379894400,10.05,9.9,9.99,9.9,-0.03,119,9.93
1379980800,9.98,9.81,9.93,9.81,-0.09,89,9.82
1380067200,9.9,9.78,9.82,9.82,0.01,107,9.82
1380153600,10.15,9.75,9.82,9.95,0.13,328,10.05
1380240000,10.15,9.96,10.05,9.97,0.02,138,9.97
1380499200,10.05,9.68,9.97,9.82,-0.15,140,9.83
1380585600,9.95,9.8,9.83,9.82,0,140,9.83
1380672000,9.92,9.82,9.83,9.83,0.01,100,9.83
1380758400,10.1,9.83,9.83,9.96,0.13,130,9.96
1380844800,9.99,9.85,9.96,9.9,-0.06,100,9.92
1381104000,10.05,9.92,9.92,9.95,0.05,76,9.94
1381190400,10.25,9.94,9.94,10.05,0.1,276,10.05
1381276800,10.15,9.71,10.05,9.74,-0.31,189,9.77
1381449600,9.93,9.71,9.77,9.71,-0.03,121,9.52
1381708800,9.69,9.31,9.52,9.31,-0.4,143,9.35
1381795200,9.64,9.35,9.35,9.6,0.29,63,9.6
1381881600,9.6,9.4,9.6,9.54,-0.06,49,9.55
1381968000,9.65,9.55,9.55,9.6,0.06,50,9.7
1382054400,9.8,9.62,9.7,9.7,0.1,90,9.8
1382313600,9.8,9.71,9.8,9.75,0.05,31,9.75
1382400000,9.75,9.66,9.75,9.68,-0.07,37,9.73
1382486400,9.73,9.5,9.73,9.55,-0.13,61,9.55
1382572800,9.67,9.53,9.55,9.6,0.05,32,9.55
1382659200,9.59,9.44,9.55,9.55,-0.05,86,9.56
1382918400,9.85,9.44,9.56,9.84,0.29,196,9.84
1383004800,9.85,9.7,9.84,9.73,-0.11,72,9.73
1383091200,10.15,9.73,9.73,9.91,0.18,248,9.88
1383177600,9.98,9.76,9.88,9.79,-0.12,72,9.74
1383264000,9.8,9.67,9.74,9.67,-0.12,54,9.72
1383523200,9.73,9.5,9.72,9.59,-0.08,61,9.63
1383609600,9.63,9.45,9.63,9.48,-0.11,89,9.83
1383696000,9.83,9.42,9.83,9.46,-0.02,69,9.31
1383782400,9.63,9.31,9.31,9.47,0.01,49,9.47
1383868800,9.47,9.33,9.47,9.33,-0.14,41,9.25
1384128000,9.3,9.05,9.25,9.1,-0.23,112,9.3
1384214400,9.3,8.86,9.3,8.98,-0.12,94,8.98
1384300800,9.06,8.97,8.98,9.02,0.04,43,9.02
1384387200,9.11,9.01,9.02,9.01,-0.01,30,9.09
1384473600,9.09,8.88,9.09,8.98,-0.03,37,9
1384732800,9,8.73,9,8.73,-0.25,65,9
1384819200,9,8.76,9,8.8,0.07,37,8.8
1384905600,8.88,8.74,8.8,8.88,0.08,48,8.88
1384992000,8.88,8.62,8.88,8.67,-0.21,71,8.67
1385078400,8.78,8.67,8.67,8.71,0.04,38,8.71
1385337600,8.85,8.63,8.71,8.72,0.01,55,8.72
1385424000,8.81,8.65,8.72,8.81,0.09,54,8.94
1385510400,8.95,8.84,8.94,8.86,0.05,55,8.95
1385596800,8.95,8.87,8.95,8.9,0.04,40,8.96
1385683200,8.96,8.8,8.96,8.86,-0.04,69,8.94
1385942400,9.4,8.94,8.94,9.29,0.43,175,9.02
1386028800,9.2,9.02,9.02,9.1,-0.19,57,8.95
1386115200,9.15,8.95,8.95,9.07,-0.03,49,9.07
1386201600,9.15,8.96,9.07,9,-0.07,83,9
1386288000,9.05,8.89,9,8.96,-0.04,75,9
1386547200,9.17,9,9,9.1,0.14,60,9.19
1386633600,9.19,9.09,9.19,9.09,-0.01,52,9.72
1386720000,9.72,9.72,9.72,9.72,0.63,165,10.1
1386806400,10.4,9.91,10.1,10.4,0.68,1200,10.5
1386892800,11.1,10.5,10.5,11.1,0.7,735,11.8
1387152000,11.85,11.4,11.8,11.85,0.75,2012,12.15
1387238400,12.2,11.5,12.15,11.75,-0.1,1516,12.4
1387324800,12.55,12.1,12.4,12.55,0.8,1834,12.8
1387411200,12.9,12.4,12.8,12.65,0.1,1524,12.55
1387497600,12.7,11.8,12.55,11.9,-0.75,1549,12.05
1387756800,12.05,11.45,12.05,11.7,-0.2,1171,11.85
1387843200,11.9,11.6,11.85,11.6,-0.1,640,11.75
1387929600,11.9,11.45,11.75,11.5,-0.1,669,11.6
